Title,Price,Location,Erstzulassung,Kilometerstand,Leistung,Treibstoff,Getriebeart,Fahrzeugtyp,Vorbesitzer,Zustand,Antrieb,CO₂-Ausstoß,Verbrauch,Anzahl Türen,Anzahl Sitze,RestAttributes,Equipment
Audi A4 B8 Kombi / Family Van,€ 6.000,"3062 Ober-Wolfsbach Sankt Pölten Land, Niederösterreich ",07/2008,260.000 km,160 PS (118 kW),Benzin,Schaltgetriebe,Kombi / Family Van,NaN,Gebrauchtwagen,Vorderrad,NaN,NaN,5,5,"{'Außenfarbe': 'Silber', '§57a ""Pickerl""': '', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bordcomputer', 'CD Player', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Mittelarmlehne', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Radio', 'Regensensor', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi A3 Cabriolet 1,4 TFSI COD Intense S-tronic Cabrio / Roadster",€ 24.290,"Gewerbestrasse 12 3382 Loosdorf Melk, Niederösterreich ",3/2015,42.000 km,150 PS (110 kW),Benzin,Automatik,Cabrio / Roadster,NaN,Gebrauchtwagen,Vorderrad,109 g/km,"4,90 l/100km",2,5,"{'Hubraum': '1.395 ccm', 'Zylinder': '4', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Servicegepflegt': ''}","['ABS', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportsitze', 'Tempomat']"
Audi Q3 2.0 TDI quattro Kombi / Family Van,€ 16.990,"Königstetter Strasse 169 3430 Tulln an der Donau Tulln, Niederösterreich ",4/2012,112.476 km,177 PS (130 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Allrad,156 g/km,NaN,4,NaN,"{'Hubraum': '1.968 ccm', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Klimaanlage', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Regensensor', 'Schisack', 'Sitzheizung', 'Sperrdifferential', 'Stabilitätsprogramme (ESP)', 'Tempomat', 'Xenon']"
Audi A4 Avant 2.0 TDI quattro Kombi / Family Van,€ 21.990,"Königstetter Strasse 169 3430 Tulln an der Donau Tulln, Niederösterreich ",9/2016,138.358 km,190 PS (140 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Allrad,116 g/km,NaN,4,5,"{'Außenfarbe': 'Grau', 'Hubraum': '1.968 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Metallic-Lackierung']"
"Audi A6 Avant 2,0 TDI DPF Multitronic | SCHIEBEDACH | XENON | Kombi / Family Van",€ 5.890,"Oberlaaer Strasse 244 1100 Wien, 10. Bezirk, Favoriten ",11/2006,224.000 km,140 PS (103 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Vorderrad,181 g/km,"6,80 l/100km",5,5,"{'Hubraum': '1.968 ccm', 'max. Anhängelast': '1.800 kg', 'Zylinder': '4', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 4', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '11.2023', 'Servicegepflegt': ''}","['ABS', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Frontscheibenheizung', 'Handy induktiv laden', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi A4 Avant 30 TDI advanced S-tronic Kombi / Family Van,€ 29.987,"Saglstraße 69 c 6410 Telfs Innsbruck-Land, Tirol ",1/2020,83.900 km,136 PS (100 kW),Hybrid Elektro/Diesel,Automatik,Kombi / Family Van,1,Gebrauchtwagen,Vorderrad,137 g/km,NaN,5,5,"{'Hubraum': '1.968 ccm', 'Zylinder': '4', 'Außenfarbe': 'Schwarz', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie bis': '3 Jahre', 'Pickerl gültig bis': '01.2025', 'Garantie': '', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Bluetooth / USB', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fernlichtassistent', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Kopfairbags', 'Leasingfähig', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat']"
Audi A6 Avant 50 TDI quattro sport tiptronic Kombi / Family Van,€ 56.500,"Straßenhäuser 8 6842 Koblach Feldkirch, Vorarlberg ",9/2018,54.000 km,286 PS (210 kW),Hybrid Elektro/Diesel,Automatik,Kombi / Family Van,1,Gebrauchtwagen,Allrad,NaN,NaN,5,5,"{'Hubraum': '2.967 ccm', 'Zylinder': '6', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '9.2023', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Abstandstempomat', 'Alarmanlage', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Komfortfahrwerk', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notrufsystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Totwinkelassistent', 'Xenon', 'Zentralverriegelung']"
Audi A5 Sportwagen / Coupé,€ 13.500,3580 Horn Niederösterreich ,04/2010,227.000 km,170 PS (125 kW),Diesel,Schaltgetriebe,Sportwagen / Coupé,2,Gebrauchtwagen,Vorderrad,NaN,NaN,2,4,"{'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '04.2024', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bordcomputer', 'CD Player', 'elektr. Fensterheber', 'Fahrerairbag', 'Fernlichtassistent', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederlenkrad', 'LED-Scheinwerfer', 'Lichtsensor', 'Metallic-Lackierung', 'Mittelarmlehne', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi A4 Avant 2,0 TDI Virtual, Kameras, Teilleder, Top!!! Kombi / Family Van",€ 21.990,"Ohnersdorf 49 4152 Atzesberg Rohrbach, Oberösterreich ",11/2017,103.000 km,150 PS (110 kW),Diesel,Schaltgetriebe,Kombi / Family Van,NaN,Gebrauchtwagen,Vorderrad,NaN,NaN,5,5,"{'Hubraum': '1.968 ccm', 'Zylinder': '4', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Gewährleistung': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Handy induktiv laden', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Servolenkung', 'Sitzheizung', 'Sportpaket', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi A4 Avant 2,0 TDI Fleet DPF Kombi / Family Van",€ 9.900,"Rennbahnweg 80 1220 Wien, 22. Bezirk, Donaustadt ",4/2013,146.000 km,143 PS (105 kW),Diesel,Schaltgetriebe,Kombi / Family Van,1,Gebrauchtwagen,Vorderrad,124 g/km,"4,70 l/100km",5,5,"{'Hubraum': '1.968 ccm', 'max. Anhängelast': '1.600 kg', 'Zylinder': '4', 'Außenfarbe': 'Silber', 'Abgasnorm': 'EURO 5', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '4.2024', 'Garantie': '', 'Servicegepflegt': '', 'MwSt. ausweisbar': ''}","['8-fach Bereift', 'ABS', 'Alarmanlage', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi A3 S-LINE Kombi / Family Van,€ 9.500,"Pixendorf 3451 Pixendorf Tulln, Niederösterreich ",12/2009,146.991 km,125 PS (92 kW),Benzin,Automatik,Kombi / Family Van,1,Gebrauchtwagen,Vorderrad,NaN,NaN,5,5,{'Außenfarbe': 'Weiß'},"['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'elektr. Fensterheber', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Start/Stopp-Automatik', 'Tempomat']"
Audi Q3 Sportback 35 TDI SUV / Geländewagen,€ 47.490,"Königstetter Strasse 169 3430 Tulln an der Donau Tulln, Niederösterreich ",3/2023,201 km,150 PS (110 kW),Diesel,Schaltgetriebe,SUV / Geländewagen,NaN,Gebrauchtwagen,Vorderrad,135 g/km,NaN,4,5,"{'Hubraum': '1.968 ccm', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Tempomat']"
Audi Q3 35 TFSI intense SUV / Geländewagen,€ 44.990,"Königstetter Strasse 169 3430 Tulln an der Donau Tulln, Niederösterreich ",3/2023,201 km,150 PS (110 kW),Benzin,Automatik,SUV / Geländewagen,NaN,Gebrauchtwagen,Vorderrad,148 g/km,NaN,4,5,"{'Hubraum': '1.498 ccm', 'Außenfarbe': 'Weiß', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Dachreling', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat']"
"Audi A4 Avant 35 TDI S-tronic Virtual,AHK, LED, SH, ACC Kombi / Family Van",€ 29.590,"Gewerbepark 6 5161 Elixhausen Salzburg-Umgebung, Salzburg ",8/2020,81.108 km,163 PS (120 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Vorderrad,137 g/km,"5,20 l/100km",5,5,"{'Hubraum': '1.968 ccm', 'Außenfarbe': 'Weiß', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '08.2023', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Android Auto', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Handy induktiv laden', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Kopfairbags', 'Leasingfähig', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
"Audi Q5 SQ5 3,0 TDI qu. /Pano/Xenon/Navi/Kamera/Bluetooth/ SUV / Geländewagen",€ 24.989,"Innsbrucker Bundesstrasse 75b 5020 Salzburg Salzburg Stadt, Salzburg ",1/2014,225.995 km,313 PS (230 kW),Diesel,Automatik,SUV / Geländewagen,NaN,Gebrauchtwagen,Allrad,179 g/km,"6,80 l/100km",5,5,"{'Hubraum': '2.967 ccm', 'max. Anhängelast': '2.400 kg', 'Außenfarbe': 'Blau', 'Abgasnorm': 'EURO 5', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachgepäckträger', 'Dachreling', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Schiebedach', 'Seitenairbags', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
"Audi A6 3xSline S6-Paket 3,0 TDI 272Ps Quattro *Finanzierung Möglich *Viele-Extras Avant S-tronic Kombi / Family Van",€ 21.900,"Csokorgasse 11 1110 Wien, 11. Bezirk, Simmering ",9/2015,200.000 km,272 PS (200 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Allrad,138 g/km,"5,30 l/100km",5,5,"{'Hubraum': '2.967 ccm', 'max. Anhängelast': '2.100 kg', 'Zylinder': '6', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '9.2023', 'Servicegepflegt': ''}","['ABS', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Handy induktiv laden', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schisack', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Winterpaket', 'Xenon', 'Zentralverriegelung']"
"Audi A4 1,8 TFSI Style Limousine",€ 13.400,"Haidlstraße 12 2265 Drösing Gänserndorf, Niederösterreich ",10/2012,61.250 km,120 PS (88 kW),Benzin,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,151 g/km,"6,30 l/100km",4,5,"{'Zylinder': '4', 'Außenfarbe': 'Silber', 'Abgasnorm': 'EURO 5', 'Metallic\xadlackierung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '10.2023', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'CD Player', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Frontscheibenheizung', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Parksensor hinten', 'Radio', 'Schisack', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi A3 Limousine,€ 16.999,4020 Linz Oberösterreich ,04/2016,67.000 km,122 PS (90 kW),Benzin,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,NaN,NaN,5,5,"{'Außenfarbe': 'Weiß', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '04.2024', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Parksensor hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Zentralverriegelung']"
Audi A3 Sportback 30 TFSI intense Limousine,€ 33.700,"Nikolsdorfer Gasse 23-25 1050 Wien, 05. Bezirk, Margareten ",1/2023,3.100 km,110 PS (81 kW),Benzin,Schaltgetriebe,Limousine,NaN,Gebrauchtwagen,Vorderrad,126 g/km,NaN,4,5,"{'Außenfarbe': 'Blau', 'Hubraum': '999 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Parksensor hinten', 'Radio', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Tempomat']"
"Audi A6 Avant 40 TDI quattro sport S-tronic***19""ALU/4 ZonenKlima/Navi*** Kombi / Family Van",€ 43.890,"Gewerbestrasse 17 3304 Hart Amstetten, Niederösterreich ",6/2020,42.500 km,204 PS (150 kW),Diesel,Automatik,Kombi / Family Van,NaN,Gebrauchtwagen,Allrad,NaN,NaN,5,5,"{'Hubraum': '1.968 ccm', 'Zylinder': '4', 'Außenfarbe': 'Schwarz', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', 'Leasingfähig': '', 'MwSt. ausweisbar': ''}","['ABS', 'Abstandstempomat', 'Android Auto', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Leasingfähig', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Notrufsystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Regensensor', 'Rückfahrkamera', 'Schaltwippen', 'Seitenairbags', 'Servolenkung', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi A4 Audi A4 Avant 2.0 TDI-LEDER/NAVI-1/3 ZINSFREI FINA Kombi / Family Van,€ 11.490,Eferdinger Straße 132a 4600 Wels Oberösterreich ,2/2012,191.000 km,120 PS (88 kW),Diesel,Schaltgetriebe,Kombi / Family Van,2,Gebrauchtwagen,Vorderrad,NaN,NaN,5,5,"{'Hubraum': '1.968 ccm', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '02.2024'}","['8-fach Bereift', 'ABS', 'Anhängerkupplung', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Parksensor hinten', 'Regensensor', 'Seitenairbags', 'Servolenkung', 'Start/Stopp-Automatik', 'Tempomat', 'Zentralverriegelung']"
